27	4	30	40	36	4.2161	1.43891053012285	3	1	2	2	5	4	0	0	18	15	8	10	2	1	5.47722557505166	6.32455532033676
27	3	30	40	36	4.2161	1.43891053012285	5	1	.	1	.	5	.	0	.	24	.	9	.	2	5.47722557505166	6.32455532033676
29	2	75	35	31	4.8504	1.57906117577538	1	1	1	1	5	5	2	2	17	18	5	10	0	0	8.66025403784439	5.91607978309962
29	6	75	35	31	4.8504	1.57906117577538	1	1	1	1	8	8	0	0	18	20	6	17	0	2	8.66025403784439	5.91607978309962
29	5	75	35	31	4.8504	1.57906117577538	1	1	1	.	8	.	0	.	21	.	6	.	2	.	8.66025403784439	5.91607978309962
29	1	75	35	31	4.8504	1.57906117577538	1	1	1	1	5	5	2	3	18	15	6	18	0	1	8.66025403784439	5.91607978309962
29	4	75	35	31	4.8504	1.57906117577538	1	1	1	1	8	5	1	4	15	12	11	5	1	2	8.66025403784439	5.91607978309962
29	3	75	35	31	4.8504	1.57906117577538	1	1	1	1	9	4	3	3	16	9	7	9	1	0	8.66025403784439	5.91607978309962
30	2	53	20	16	4.4112	1.4841467612874	1	1	1	1	5	8	2	0	15	25	7	5	6	5	7.28010988928052	4.47213595499958
30	6	53	20	16	4.4112	1.4841467612874	1	1	1	1	5	9	2	0	20	25	19	26	1	1	7.28010988928052	4.47213595499958
30	5	53	20	16	4.4112	1.4841467612874	1	1	1	1	4	9	0	0	13	19	5	14	4	6	7.28010988928052	4.47213595499958
30	1	53	20	16	4.4112	1.4841467612874	1	1	1	1	5	5	2	0	21	21	24	16	3	2	7.28010988928052	4.47213595499958
30	4	53	20	16	4.4112	1.4841467612874	1	1	1	1	5	4	0	0	17	17	7	9	7	3	7.28010988928052	4.47213595499958
30	3	53	20	16	4.4112	1.4841467612874	1	1	1	1	8	9	0	0	18	18	12	16	0	8	7.28010988928052	4.47213595499958
31	2	36	21	17	4.7757	1.56354056004706	1	1	1	1	5	4	5	3	22	21	8	11	0	1	6	4.58257569495584
31	6	36	21	17	4.7757	1.56354056004706	1	5	1	.	4	.	2	.	23	.	10	.	4	.	6	4.58257569495584
31	5	36	21	17	4.7757	1.56354056004706	1	1	1	2	4	4	2	0	23	16	10	11	7	1	6	4.58257569495584
31	1	36	21	17	4.7757	1.56354056004706	3	1	1	1	4	4	2	3	21	25	13	11	3	1	6	4.58257569495584
31	4	36	21	17	4.7757	1.56354056004706	3	1	1	1	4	4	0	0	24	23	15	15	1	3	6	4.58257569495584
31	3	36	21	17	4.7757	1.56354056004706	1	1	1	1	4	5	1	1	23	21	12	14	0	0	6	4.58257569495584
32	2	45	36	32	4.5171	1.50787019501497	1	1	1	2	3	4	0	1	11	11	1	10	0	1	6.70820393249937	6
32	6	45	36	32	4.5171	1.50787019501497	1	1	1	1	3	8	1	1	12	21	5	7	0	0	6.70820393249937	6
32	5	45	36	32	4.5171	1.50787019501497	5	5	.	.	.	.	.	.	.	.	.	.	.	.	6.70820393249937	6
32	1	45	36	32	4.5171	1.50787019501497	1	3	2	1	5	5	0	1	14	13	2	8	1	2	6.70820393249937	6
32	4	45	36	32	4.5171	1.50787019501497	5	1	.	1	.	5	.	0	.	19	.	11	.	3	6.70820393249937	6
32	3	45	36	32	4.5171	1.50787019501497	1	1	2	1	5	1	1	0	10	11	5	3	0	1	6.70820393249937	6
33	2	62	31	27	4.7854	1.56556961597744	5	1	.	2	.	5	.	3	.	18	.	9	.	1	7.87400787401181	5.56776436283002
33	6	62	31	27	4.7854	1.56556961597744	1	1	2	1	3	2	1	2	10	20	7	11	3	0	7.87400787401181	5.56776436283002
33	5	62	31	27	4.7854	1.56556961597744	1	1	1	2	8	2	2	2	14	10	5	11	0	1	7.87400787401181	5.56776436283002
33	1	62	31	27	4.7854	1.56556961597744	1	3	1	1	3	8	2	2	12	14	11	15	1	0	7.87400787401181	5.56776436283002
33	4	62	31	27	4.7854	1.56556961597744	1	1	1	2	1	4	1	2	20	21	12	8	0	0	7.87400787401181	5.56776436283002
33	3	62	31	27	4.7854	1.56556961597744	1	1	1	1	8	1	0	1	24	15	3	7	1	0	7.87400787401181	5.56776436283002
34	2	51	28	21	4.749	1.55793406956698	1	5	1	.	8	.	1	.	15	.	7	.	0	.	7.14142842854285	5.29150262212918
34	6	51	28	21	4.749	1.55793406956698	1	1	1	1	5	8	0	0	21	18	4	4	0	0	7.14142842854285	5.29150262212918
34	5	51	28	21	4.749	1.55793406956698	1	1	1	1	4	5	1	0	11	7	7	7	0	1	7.14142842854285	5.29150262212918
34	1	51	28	21	4.749	1.55793406956698	1	2	1	.	5	.	0	.	10	.	5	.	2	.	7.14142842854285	5.29150262212918
34	4	51	28	21	4.749	1.55793406956698	1	5	1	.	5	.	0	.	13	.	6	.	0	.	7.14142842854285	5.29150262212918
34	3	51	28	21	4.749	1.55793406956698	1	1	1	1	3	5	1	1	7	9	2	5	1	0	7.14142842854285	5.29150262212918
35	2	41	27	22	4.4432	1.4913748375704	1	5	1	.	5	.	1	.	15	.	6	.	1	.	6.40312423743285	5.19615242270663
35	6	41	27	22	4.4432	1.4913748375704	1	1	1	1	5	5	0	0	19	16	26	26	3	1	6.40312423743285	5.19615242270663
35	5	41	27	22	4.4432	1.4913748375704	5	1	.	1	.	5	.	1	.	9	.	15	.	1	6.40312423743285	5.19615242270663
35	1	41	27	22	4.4432	1.4913748375704	1	1	1	1	5	3	3	1	17	10	14	6	0	0	6.40312423743285	5.19615242270663
35	4	41	27	22	4.4432	1.4913748375704	1	5	1	.	4	.	1	.	16	.	8	.	6	.	6.40312423743285	5.19615242270663
35	3	41	27	22	4.4432	1.4913748375704	1	5	1	.	5	.	0	.	17	.	10	.	3	.	6.40312423743285	5.19615242270663
36	2	33	27	23	4.7897	1.56646777898129	1	1	1	1	3	5	2	1	16	17	8	17	2	1	5.74456264653803	5.19615242270663
36	6	33	27	23	4.7897	1.56646777898129	1	1	1	1	5	5	1	0	13	15	8	0	5	0	5.74456264653803	5.19615242270663
36	5	33	27	23	4.7897	1.56646777898129	1	1	1	1	4	4	0	0	18	16	10	15	2	0	5.74456264653803	5.19615242270663
36	1	33	27	23	4.7897	1.56646777898129	1	1	2	1	5	2	2	0	14	11	13	5	0	6	5.74456264653803	5.19615242270663
36	4	33	27	23	4.7897	1.56646777898129	2	1	1	1	4	4	0	0	16	16	6	6	1	7	5.74456264653803	5.19615242270663
36	3	33	27	23	4.7897	1.56646777898129	1	1	2	1	4	4	0	0	14	15	9	14	5	2	5.74456264653803	5.19615242270663
37	2	23	24	20	4.9999	1.6094179122341	1	1	2	1	4	9	0	1	17	21	11	4	5	3	4.79583152331272	4.89897948556636
37	6	23	24	20	4.9999	1.6094179122341	1	5	1	.	8	.	0	.	24	.	19	.	3	.	4.79583152331272	4.89897948556636
37	5	23	24	20	4.9999	1.6094179122341	3	5	1	.	4	.	1	.	22	.	3	.	4	.	4.79583152331272	4.89897948556636
37	1	23	24	20	4.9999	1.6094179122341	5	1	.	2	.	5	.	0	.	19	.	8	.	2	4.79583152331272	4.89897948556636
37	4	23	24	20	4.9999	1.6094179122341	3	1	1	1	4	5	2	1	12	22	11	8	5	2	4.79583152331272	4.89897948556636
37	3	23	24	20	4.9999	1.6094179122341	1	5	1	.	9	.	0	.	24	.	5	.	2	.	4.79583152331272	4.89897948556636
38	2	33	28	24	4.8734	1.58379184545052	1	1	2	2	1	3	2	1	7	12	4	6	0	3	5.74456264653803	5.29150262212918
38	6	33	28	24	4.8734	1.58379184545052	1	1	2	2	3	2	0	1	9	11	11	16	2	2	5.74456264653803	5.29150262212918
38	5	33	28	24	4.8734	1.58379184545052	5	1	.	1	.	4	.	0	.	14	.	11	.	1	5.74456264653803	5.29150262212918
38	1	33	28	24	4.8734	1.58379184545052	1	5	2	.	3	.	0	.	11	.	15	.	0	.	5.74456264653803	5.29150262212918
